node_id,cycle_id,FFc,dFF,DelayInfl,tau,lambda_t,rho_recv,is_attacker,blockchain_reject,PDR_t,d_bar_t
0,46,0.640790835548146,0.20021704390018683,1.2391864264184842,1.0,0.3086218607249562,0.46257562267445096,0,0,0.939934886829944,61.95932132092421
0,47,0.8577337643067026,0.3280842813445909,1.0167555763374188,1.0,0.14753337725841964,0.4535522630383974,0,0,0.9015747155966227,50.83777881687094
0,48,0.8515233911421211,0.32655586011442683,1.1811406492657843,1.0,0.11418738769775987,0.35201182186518665,0,0,0.9020332419656719,59.05703246328922
0,49,0.5807840263116955,0.41667632479012784,1.2508562684488036,1.0,0.9608246912472291,0.8968270908305019,0,0,0.8749971025629617,62.54281342244018
0,50,0.6087247748257365,0.21430321538659758,1.008848497958736,1.0,0.8748106120321839,0.9629782645578141,0,0,0.9357090353840207,50.4424248979368
0,51,0.8676524993330172,0.3166704416364908,1.2243769213934903,1.0,0.7587208342489412,0.8973475686840298,0,0,0.9049988675090528,61.21884606967451
0,52,0.8660918251476074,0.23932621373956747,1.242909497994704,1.0,0.9276803670646768,0.9410198171140047,0,0,0.9282021358781297,62.1454748997352
0,53,0.8764556539243519,0.2890306160622733,1.2005896790993127,1.0,0.8616574321682803,0.9081173025046105,0,0,0.913290815181318,60.029483954965634
0,54,0.8834560984771572,0.33317519174268606,1.081627537400912,1.0,0.8040785593760073,0.910911298665441,0,0,0.9000474424771941,54.0813768700456
0,55,0.5545499309908174,0.4699567977343524,1.2144635322618635,1.0,0.24646066642394734,0.35322274661992986,0,0,0.8590129606796943,60.72317661309318
0,56,0.657697395309854,0.29501108030520057,1.0222858331651024,1.0,0.7611343336291585,0.9877997167473134,0,0,0.9114966759084399,51.11429165825512
0,57,0.8020785253464613,0.44679944992832504,1.2573595671503248,1.0,0.36013590604971496,0.42891089344983985,0,0,0.8659601650215025,62.86797835751624
0,58,0.6118498065566769,0.3329533762230465,1.2393294721817145,1.0,0.8728848682606118,0.8843033741556421,0,0,0.9001139871330861,61.966473609085725
0,59,0.677061655382534,0.23726950192002402,1.183553308686497,1.0,0.3855330243590719,0.514621477368804,0,0,0.9288191494239928,59.17766543432486
0,60,0.740372590619879,0.20862811362087286,1.2293979266791466,1.0,0.8515650897015019,0.9728716170209872,0,0,0.9374115659137381,61.46989633395733
0,61,0.6617730973803668,0.4374906145338813,1.2813741082589563,1.0,0.26882455253314597,0.43751843597117623,0,0,0.8687528156398356,64.0687054129478
0,62,0.5923865008492298,0.4300295500706447,1.1804304983225054,1.0,0.13544431794736433,0.30155009325625853,0,0,0.8709911349788066,59.021524916125266
0,63,0.5482574256349214,0.34035985515818795,1.2851077251442597,1.0,0.9063347187984326,0.8930814493795496,0,0,0.8978920434525436,64.25538625721299
0,64,0.7181780164825755,0.46145022339089,1.013303649249613,1.0,0.9228241561711391,0.9428081151804806,0,0,0.8615649329827331,50.66518246248065
0,65,0.8071951445830098,0.44301275544042445,1.1048488558063294,1.0,0.9589140174604683,0.9226352409034168,0,0,0.8670961733678727,55.242442790316474
0,66,0.7390987338982986,0.43486001664243273,1.1868489657003178,1.0,0.8182922145640664,0.9284963341508717,0,0,0.8695419950072703,59.34244828501589
0,67,0.5450991000647827,0.40277194728108184,1.0501526344826237,1.0,0.2386472252551909,0.36692913971972096,0,0,0.8791684158156754,52.50763172413119
0,68,0.7878087530400966,0.3966195933306448,1.2340179091169179,1.0,0.21976624565841427,0.3366074082343643,0,0,0.8810141220008065,61.700895455845895
0,69,0.719636424339761,0.3306271383954718,1.0267888439240747,1.0,0.3833972026129223,0.38700076335560196,0,0,0.9008118584813585,51.339442196203734
0,70,0.6985664077679388,0.5091531966657514,1.2743521070642667,1.0,0.8443067953164088,1.0,0,0,0.8472540410002746,63.71760535321334
0,71,0.79133955591587,0.2744820907802761,1.199247988269247,1.0,0.17823872406578667,0.43354684467522475,0,0,0.9176553727659171,59.96239941346235
0,72,0.5515473804506982,0.4919419351223557,1.253062864558369,1.0,0.8862995933525755,1.0,0,0,0.8524174194632933,62.65314322791845
0,73,0.850887822036088,0.5027800956880081,1.0367441972196005,1.0,0.9329953639915151,0.9832109056804291,0,0,0.8491659712935976,51.837209860980025
0,74,0.7689733914659685,0.33455831649463813,1.1669036958342345,1.0,0.15508846603110543,0.2649384506870076,0,0,0.8996325050516085,58.34518479171172
0,75,0.7788081091491206,0.5043766712843911,1.1316931338125296,1.0,0.20858784104695086,0.4024550425670147,0,0,0.8486869986146827,56.58465669062648
0,76,0.7482535929866506,0.26289221052769773,1.2311158450455284,1.0,0.7813813561721514,0.9567495470545518,0,0,0.9211323368416907,61.55579225227642
0,77,0.5774861152461541,0.20834716382020904,1.1176274461031954,1.0,0.8809165053389221,0.9536677323609407,0,0,0.9374958508539373,55.88137230515977
0,78,0.5584068284611181,0.44829246677777074,1.089338912191909,1.0,0.1479301652585935,0.22765049825614048,0,0,0.8655122599666688,54.46694560959545
0,79,0.6765999916459341,0.3909667105618836,1.0194070384002596,1.0,0.7365369836501212,0.9992093899533443,0,0,0.882709986831435,50.97035192001298
0,80,0.5519365937315492,0.3027013057381291,1.0231885974214203,1.0,0.09452865035118829,0.33227396910283524,0,0,0.9091896082785613,51.15942987107102
0,81,0.8401483550345642,0.40249481191104763,1.216467637859359,1.0,0.8889113363093915,0.911860608290302,0,0,0.8792515564266857,60.82338189296795
0,82,0.5030176271162078,0.2954443040829727,1.007498340941632,1.0,0.8431543672283447,0.8897447253892492,0,0,0.9113667087751082,50.3749170470816
0,83,0.6072504434433701,0.43341541793020927,1.2002103830813817,1.0,0.3794262770241584,0.2544280505811805,0,0,0.8699753746209372,60.01051915406909
0,84,0.8169967109484203,0.40674116953347755,1.196030105082644,1.0,0.17028535311024354,0.47073729075643117,0,0,0.8779776491399567,59.8015052541322
0,85,0.8012356226899825,0.20617413967335066,1.0843594721056964,1.0,0.9267612977531904,0.9723697932633859,0,0,0.9381477580979948,54.21797360528482
0,86,0.5514867634856374,0.3455192243234606,1.2624189663263714,1.0,0.2213348163345988,0.4727859594214619,0,0,0.8963442327029618,63.12094831631857
0,87,0.6348612854790395,0.30843145966847507,1.3044293842745487,1.0,0.29626200172576334,0.2581273595636948,0,0,0.9074705620994574,65.22146921372743
0,88,0.6602081373164679,0.3497403225158024,1.152857392152309,1.0,0.9096447487158215,0.9694486739614929,0,0,0.8950779032452593,57.64286960761545
0,89,0.8670601158269433,0.16608687649565934,1.1201100248065832,1.0,0.35935610239170035,0.20846897154954075,0,0,0.9501739370513022,56.00550124032916
0,90,0.7080446876823929,0.18843584676546604,1.3157755237798956,1.0,0.23043247994578606,0.1902878954760075,0,0,0.9434692459703602,65.78877618899477
0,91,0.6067923243032605,0.28727817653127513,1.1789766541739632,1.0,0.3378525743862741,0.39677604628254975,0,0,0.9138165470406174,58.94883270869816
0,92,0.5470397415673084,0.507719760727567,1.122793532716016,1.0,0.9363511376227566,0.9176448199495317,0,0,0.8476840717817299,56.1396766358008
0,93,0.7722149176025181,0.2891901999612662,1.0382484783255506,1.0,0.2711820162631391,0.4623614975873305,0,0,0.9132429400116201,51.912423916277525
0,94,0.6189963298067995,0.4801114892473236,1.2603333690733236,1.0,0.8592143696072394,0.9777657134672143,0,0,0.855966553225803,63.01666845366618
0,95,0.8008053736425276,0.4939296892992085,1.0684753652696837,1.0,0.9130736972971332,0.9239996715737905,0,0,0.8518210932102375,53.423768263484185
0,96,0.877737031393726,0.3885745557080426,1.2501333151953602,1.0,0.8852293011699921,0.9671588819003795,0,0,0.8834276332875872,62.50666575976801
0,97,0.7089556093304322,0.22354444943039767,1.129858864741665,1.0,0.3414033269231465,0.36670571940968,0,0,0.9329366651708807,56.492943237083246
0,98,0.6164342551814773,0.3462830070322653,1.3104481146835507,1.0,0.8020261774951316,0.9302347953351491,0,0,0.8961150978903204,65.52240573417754
0,99,0.6480793643378943,0.2901046261178785,1.0404467889167432,1.0,0.2789873608942476,0.34430567007633345,0,0,0.9129686121646364,52.02233944583716
1,0,0.7479850809825992,0.34280983932229125,1.4624206530895127,1.0,0.39507446909691646,0.9461359653633133,1,0,0.8971570482033127,73.12103265447564
1,1,0.6495395954363126,0.3631679106641438,1.6528807745533984,0.998,0.28264486665972643,0.9659789891861963,1,0,0.8910496268007568,82.64403872766992
1,2,0.7177567191602398,0.21440594534663246,1.8412635554392702,0.996,0.19815016910663516,0.917564590327878,1,0,0.9356782163960102,92.06317777196351
1,3,0.5664294762414795,0.2127688490904318,1.9436155656029048,0.994,0.21185059783801863,0.9147983311363456,1,0,0.9361693452728704,97.18077828014525
1,4,0.7823825745081199,0.2273429121009148,1.717349606010856,0.992,0.25978565935419395,0.9441088388162859,1,0,0.9317971263697256,85.8674803005428
1,5,0.6345680590271114,0.2522319018560905,1.7908260777554805,0.99,0.2653497901844183,0.9291250006446639,1,0,0.9243304294431729,89.54130388777402
1,6,0.5246248584436707,0.36054034784892347,1.6818871706943204,0.988,0.26421093961057135,0.9268162361062832,1,0,0.891837895645323,84.09435853471602
1,7,0.6505816568310043,0.3568676728738956,1.3104393283191997,0.986,0.35623888921617153,0.9353734809806463,1,0,0.8929396981378314,65.52196641595998
1,8,0.7982899647161925,0.21726266538444827,1.731989481138298,0.984,0.30893246391952833,0.9310511290720073,1,0,0.9348212003846655,86.5994740569149
1,9,0.587664859642117,0.38702482355299056,1.5038155616947815,0.982,0.3933218337638946,0.99917284089316,1,0,0.8838925529341028,75.19077808473908
1,10,0.6339546715965324,0.38063136026963607,1.91254802297354,0.98,0.17261311094686368,0.9547810738999065,1,0,0.8858105919191092,95.62740114867701
1,11,0.6876283878589732,0.20254786288477977,1.490133218700337,0.978,0.34109395408069254,0.9435409102021434,1,0,0.939235641134566,74.50666093501685
1,12,0.7527764269495525,0.3343626537419056,1.9260878386960918,0.976,0.3429419275550791,0.9213815519014416,1,0,0.8996912038774283,96.30439193480458
1,13,0.6783651848288591,0.28881210345280206,1.6262150739486925,0.974,0.34941120859645103,0.9591407289538934,1,0,0.9133563689641594,81.31075369743462
1,14,0.6162721665142505,0.3866560240561158,1.80259965781667,0.972,0.2101957235942436,0.9456907430945842,1,0,0.8840031927831653,90.1299828908335
1,15,0.5847932288256794,0.4449080620178827,1.7397056929024732,0.97,0.36214006589247194,0.9569364542294053,1,0,0.8665275813946351,86.98528464512366
1,16,0.7240301690090795,0.3491064622709648,1.9465277925803683,0.968,0.3715468093447466,1.0,1,0,0.8952680613187105,97.32638962901842
1,17,0.8203445431323665,0.2410294005843197,1.8428418710849166,0.966,0.246306945389639,0.9291565791554366,1,0,0.9276911798247041,92.14209355424583
1,18,0.5492152729845053,0.46953310203337467,1.29952753504163,0.964,0.3260866564147147,0.9339181115945849,1,0,0.8591400693899875,64.9763767520815
1,19,0.794381587483747,0.34871897224603715,1.5669391143876812,0.962,0.3911749996728797,0.9300668702979314,1,0,0.8953843083261889,78.34695571938406
1,20,0.8747608171647109,0.48537106120284984,1.7914259254889362,0.96,0.12425994068212666,0.9200580042579423,1,0,0.854388681639145,89.57129627444681
1,21,0.5462587432430378,0.27610435876794565,1.970449271892767,0.958,0.2922043842511909,0.9141570236809984,1,0,0.9171686923696163,98.52246359463835
1,22,0.6153629852330449,0.2826472730006533,1.3958512350667711,0.956,0.258283288117352,1.0,1,0,0.9152058180998041,69.79256175333856
1,23,0.6962348633281202,0.28425408029135935,1.97207574598109,0.954,0.22232335599668457,0.9719841184097088,1,0,0.9147237759125922,98.6037872990545
1,24,0.6746311890200567,0.43017050850170746,1.4388403289427374,0.952,0.33170855145848666,0.9234739046334002,1,0,0.8709488474494878,71.94201644713687
1,25,0.6330692378570354,0.4868013258205956,1.5724873554748253,0.95,0.10205979544039682,0.9141631105214921,1,0,0.8539596022538214,78.62436777374127
1,26,0.8133569866960007,0.44699425919614494,1.8529003794325198,0.948,0.14513225376265637,0.9879104458409133,1,0,0.8659017222411565,92.64501897162599
1,27,0.8082598495724389,0.3445101425569412,1.3578905278276605,0.946,0.20782278115160135,0.9954587936409953,1,0,0.8966469572329177,67.89452639138302
1,28,0.7568521913760392,0.32940133890004397,1.3075459158873934,0.944,0.32306765563616413,0.9319320118042508,1,0,0.9011795983299868,65.37729579436967
1,29,0.6406473919577746,0.3969178838119478,1.389660378800307,0.942,0.3928757907668416,0.8694085935381815,1,0,0.8809246348564157,69.48301894001536
1,30,0.7305153760883667,0.2941189148808428,1.5272182619155459,0.94,0.1144577493873579,0.9438767274840555,1,0,0.9117643255357472,76.36091309577729
1,31,0.8580225430842249,0.20163229912562208,1.432390821434156,0.938,0.09300003141649313,0.9461240795394993,1,0,0.9395103102623134,71.6195410717078
1,32,0.6892635574561782,0.2295095911928542,1.4142301755243376,0.9359999999999999,0.12781346664049964,0.9565613034071785,1,0,0.9311471226421437,70.71150877621687
1,33,0.8713358368025232,0.40826521281255307,1.507301104606018,0.9339999999999999,0.2854775994771427,0.909776110634616,1,0,0.8775204361562341,75.3650552303009
1,34,0.7448170158809051,0.3535647044942474,1.3182714034166452,0.9319999999999999,0.2431784610948529,0.9515723893109298,1,0,0.8939305886517258,65.91357017083226
1,35,0.5991543388964379,0.4342702208661355,1.3461150337381904,0.9299999999999999,0.1415612878117254,0.9609085095088254,1,0,0.8697189337401594,67.30575168690952
1,36,0.904384241564619,0.31615124000407274,1.886075456698872,0.9279999999999999,0.3150032263656622,1.0,1,0,0.9051546279987782,94.3037728349436
1,37,0.8104577374576125,0.5127618434493402,1.8227763530943244,0.9259999999999999,0.3254294344506309,0.9718200564490735,1,0,0.846171446965198,91.13881765471622
1,38,0.8591908150228543,0.28504664139468966,1.735608170590929,0.9239999999999999,0.13525888963462807,0.940976324555662,1,0,0.9144860075815932,86.78040852954645
1,39,0.6602685244077062,0.259943871459745,1.6827412592656996,0.9219999999999999,0.3496133619896061,0.9436479801855903,1,0,0.9220168385620765,84.13706296328498
1,40,0.8077657471916566,0.4355502718074077,1.490588333702615,0.9199999999999999,0.4051157646012951,0.9975048928934556,1,0,0.8693349184577777,74.52941668513074
1,41,0.8428309694716932,0.46901298739875336,1.5753225605042256,0.9179999999999999,0.3790523587454692,0.9100969655194454,1,0,0.859296103780374,78.76612802521127
1,42,0.7065922506983134,0.3986495239745622,1.6479427384167349,0.9159999999999999,0.35471804221093584,0.9355648558823056,1,0,0.8804051428076314,82.39713692083674
1,43,0.8720402755068963,0.40857591722662795,1.606956956917216,0.9139999999999999,0.30639711138787673,0.9134211474378019,1,0,0.8774272248320116,80.3478478458608
1,44,0.8583296535115348,0.47004940566766334,1.458121991419353,0.9119999999999999,0.2802962843315102,0.9392669206392382,1,0,0.858985178299701,72.90609957096765
1,45,0.736901434567925,0.20952211465157478,1.6292264525957323,0.9099999999999999,0.3408357411238,0.9411445745613427,1,0,0.9371433656045276,81.46132262978661
1,46,0.4806831970567616,0.41002955982727574,1.4682152601753944,0.9079999999999999,0.23529224856338377,0.9128439747649033,1,0,0.8769911320518173,73.41076300876972
1,47,0.5131096181866688,0.3491712576987596,1.3759222384519585,0.9059999999999999,0.2623823770047225,0.885318192390234,1,0,0.8952486226903721,68.79611192259793
1,48,0.5323526622859656,0.4038699018611117,2.0072597794352043,0.9039999999999999,0.0837038269286266,0.9890303545174068,1,0,0.8788390294416665,100.36298897176022
1,49,0.5706997545947249,0.323886201941146,1.5815830658716967,0.9019999999999999,0.046238082300842705,0.9542511715463446,1,0,0.9028341394176562,79.07915329358484
1,50,0.6519516672967356,0.4919608150463957,1.7625748530029104,0.8999999999999999,0.3264184337929039,0.9287973019443179,1,0,0.8524117554860813,88.12874265014553
1,51,0.5677944006775301,0.32253409807130107,1.9752335964068728,0.8979999999999999,0.2574573970805767,0.9435521029518588,1,0,0.9032397705786097,98.76167982034364
1,52,0.9200876193733338,0.4880533203993195,1.5179335515873016,0.8959999999999999,0.3553522564469657,0.8765068998261604,1,0,0.8535840038802042,75.89667757936508
1,53,0.7812323624459019,0.40241341802217856,1.9253656405501753,0.8939999999999999,0.16022477712657907,0.9142395375358052,1,0,0.8792759745933465,96.26828202750876
1,54,0.6436262156920581,0.4696181185792804,1.7214245061979665,0.8919999999999999,0.24096615889259962,0.9812360559216409,1,0,0.8591145644262159,86.07122530989832
1,55,0.7497889156792963,0.5038768829779801,1.7319789790993851,0.8899999999999999,0.1723749693801959,0.9912910713681318,1,0,0.848836935106606,86.59894895496926
1,56,0.7041874979444516,0.49021221442762364,1.4056889904558647,0.8879999999999999,0.35300765491689756,0.9726156508103064,1,0,0.8529363356717129,70.28444952279324
1,57,0.7806161057015643,0.441210483329022,1.7316720605307183,0.8859999999999999,0.19779396507261268,0.8923916075340439,1,0,0.8676368550012934,86.58360302653591
1,58,0.7558335714079468,0.2684212247360766,1.6577994861932628,0.8839999999999999,0.30298700979739857,0.9179162904236182,1,0,0.919473632579177,82.88997430966315
1,59,0.7267642872190917,0.3203517638546104,1.4494317505410181,0.8819999999999999,0.33220641976927856,0.947551116025303,1,0,0.9038944708436168,72.4715875270509
1,60,0.7801911711958768,0.16894741010574582,1.4599395226098768,0.8799999999999999,0.27502745081325847,0.9063353149709928,1,0,0.9493157769682763,72.99697613049383
1,61,0.7406725018005167,0.4404804319181526,1.919561938057562,0.8779999999999999,0.10850937585464904,0.9314700793152131,1,0,0.8678558704245543,95.9780969028781
1,62,0.6540007801838379,0.43916984857109403,1.8060065199711948,0.8759999999999999,0.13135733416514458,0.9493288566156769,1,0,0.8682490454286718,90.30032599855974
1,63,0.889301104776347,0.4214875780334669,1.8277588244641865,0.8739999999999999,0.12330357941408437,0.9345974481598991,1,0,0.8735537265899599,91.38794122320932
1,64,0.648057113391052,0.4499262960679885,1.3787043133510675,0.8719999999999999,0.37152081724222796,0.8653072563736739,1,0,0.8650221111796035,68.93521566755338
1,65,0.6937581916379425,0.3832755243231597,1.8282808409392544,0.8699999999999999,0.14254808535552907,0.9630595949875749,1,0,0.8850173427030521,91.41404204696272
1,66,0.7508321370741459,0.39186247394677104,1.5428704595150533,0.8679999999999999,0.2520408407659889,0.9636067128148464,1,0,0.8824412578159687,77.14352297575266
1,67,0.8056380605882932,0.23069065357830526,1.5919901400333654,0.8659999999999999,0.19479930238245624,0.9750354877329952,1,0,0.9307928039265084,79.59950700166827
1,68,0.6530860404024584,0.3387451202283492,1.9239445548077099,0.8639999999999999,0.12371919050328264,0.9591122412853604,1,0,0.8983764639314953,96.1972277403855
1,69,0.5177188639003901,0.2970519576232463,1.9469710065182488,0.8619999999999999,0.17251013121717887,0.9018277689962031,1,0,0.9108844127130261,97.34855032591244
1,70,0.6137611839375301,0.4898802785561845,1.5148104892411716,0.8599999999999999,0.20256741761037794,0.9765297677894191,1,0,0.8530359164331447,75.74052446205857
1,71,0.7944018648822626,0.18578003250501274,1.6290285507436042,0.8579999999999999,0.18958284950653598,0.9656485965950706,1,0,0.9442659902484962,81.45142753718021
1,72,0.6586607427385963,0.26813477613939746,1.5565641055723385,0.8559999999999999,0.23705658415576136,1.0,1,0,0.9195595671581808,77.82820527861692
1,73,0.8481014144045527,0.33991315845452463,1.5734534565343603,0.8539999999999999,0.34672562551903036,0.9317086453174008,1,0,0.8980260524636426,78.67267282671801
1,74,0.6117919873022657,0.2685822315928254,1.3708388015330029,0.8519999999999999,0.17594978928682448,0.929869684267807,1,0,0.9194253305221524,68.54194007665015
1,75,0.567288950252957,0.4133637085156889,1.5870908425497336,0.8499999999999999,0.31584754762461664,0.9498016969511361,1,0,0.8759908874452933,79.35454212748668
1,76,0.7138523848278819,0.4793936623542286,1.8818161002106049,0.8479999999999999,0.22188721938957467,0.9535522366551408,1,0,0.8561819012937314,94.09080501053025
1,77,0.6035558981672084,0.4209725008276593,1.3698319850588667,0.8459999999999999,0.34629693847764936,0.986086614696783,1,0,0.8737082497517022,68.49159925294333
1,78,0.6282067785845866,0.2431017242783848,1.9467308512608001,0.8439999999999999,0.33824608280852203,0.9811871163008675,1,0,0.9270694827164846,97.33654256304001
1,79,0.7251491978147964,0.25652213652092404,1.6658399924815641,0.8419999999999999,0.29057773846541296,0.9082115124473374,1,0,0.9230433590437228,83.2919996240782
1,80,0.8817290303169568,0.23507574877495543,1.9539451419812404,0.8399999999999999,0.28978985030639587,0.9530695811665744,1,0,0.9294772753675133,97.69725709906201
1,81,0.8330798751846292,0.22930473223893633,1.3877905727851276,0.8379999999999999,0.21246902711874527,0.921703850647912,1,0,0.9312085803283191,69.38952863925638
1,82,0.8167191606243451,0.3153061517351252,1.968920002489854,0.8359999999999999,0.2397253325410638,0.9981418626205514,1,0,0.9054081544794624,98.4460001244927
1,83,0.756739338288402,0.35711357165394453,1.35371076694753,0.8339999999999999,0.17932805323921916,0.9468162863337565,1,0,0.8928659285038166,67.6855383473765
1,84,0.7289004494211349,0.2126813947594758,1.6394375116448126,0.8319999999999999,0.12774924655734513,0.9007927574043493,1,0,0.9361955815721572,81.97187558224063
