node_id,cycle_id,SpoofDev,dFF,tau,lambda_t,is_attacker,blockchain_reject,PDR_t,d_bar_t
0,70,0.1379205458305349,0.05995778993914148,1.0,0.27513323383471383,0,0,1.0,50.0
0,71,0.19024142512272238,0.0048133195408977016,1.0,0.32964911498279564,0,0,1.0,50.0
0,72,0.18105843653525922,0.004523106897821668,1.0,0.27857378695312274,0,0,1.0,50.0
0,73,0.21498799165358762,0.05815656017641501,1.0,0.3209258225786738,0,0,1.0,50.0
0,74,0.037956828540953384,0.029965658827666886,1.0,0.19087649707819004,0,0,1.0,50.0
0,75,0.27509034755341916,0.07107962381419514,1.0,0.2685684608756055,0,0,1.0,50.0
0,76,0.037501991664722546,0.03716233444981595,1.0,0.21128647930055883,0,0,1.0,50.0
0,77,0.19634893764747774,0.05410075037591094,1.0,0.3122935405031868,0,0,1.0,50.0
0,78,0.11080239230027437,0.051615052967514105,1.0,0.30655509471871484,0,0,1.0,50.0
0,79,0.285430965180975,0.020022264082658836,1.0,0.26671380249994164,0,0,1.0,50.0
0,80,0.23259526828849145,0.00701370912683141,1.0,0.15158213896894884,0,0,1.0,50.0
0,81,0.2253425409486254,0.007219945340864312,1.0,0.1475111376778657,0,0,1.0,50.0
0,82,0.08327297559740274,0.05223056919860282,1.0,0.36844020920181064,0,0,1.0,50.0
0,83,0.14714916974647993,0.0,1.0,0.277155517394624,0,0,1.0,50.0
0,84,0.1982014144358434,0.036833642752933334,1.0,0.3697661944393434,0,0,1.0,50.0
0,85,0.06030947053623652,0.028462876916506907,1.0,0.1620908066095332,0,0,1.0,50.0
0,86,0.07603049757203838,0.040314772294824205,1.0,0.193542370026523,0,0,1.0,50.0
0,87,0.2460077046927373,0.004390876603015889,1.0,0.3046522900547107,0,0,1.0,50.0
0,88,0.11539837952277988,0.027480077049840318,1.0,0.30868676815972124,0,0,1.0,50.0
0,89,0.0,0.0,1.0,0.17039688179715812,0,0,1.0,50.0
0,90,0.2701453265666175,0.08187302839108328,1.0,0.3352986055857097,0,0,1.0,50.0
0,91,0.18324414499863295,0.10547782942296521,1.0,0.34620631465850565,0,0,1.0,50.0
0,92,0.02173775944617072,0.045413691172235676,1.0,0.24851434696773428,0,0,1.0,50.0
0,93,0.31535467719486443,0.015946465926297566,1.0,0.2773443522903798,0,0,1.0,50.0
0,94,0.03571858266029493,0.01309638224853477,1.0,0.21720577016052478,0,0,1.0,50.0
0,95,0.010581633085677729,0.0768779427685094,1.0,0.32797732098245486,0,0,1.0,50.0
0,96,0.2530121688274777,0.022050578283104076,1.0,0.13846192302421123,0,0,1.0,50.0
0,97,0.006686010508137018,0.02031419400258156,1.0,0.1842558277016955,0,0,1.0,50.0
0,98,0.24405952829534006,0.015359694583780474,1.0,0.3692562203267317,0,0,1.0,50.0
0,99,0.27315497278536094,0.057314337275336365,1.0,0.17883126654295878,0,0,1.0,50.0
1,0,0.03899106703113058,0.08872943562441823,1.0,0.22128255128664048,0,0,1.0,50.0
1,1,0.05663470597115792,0.030051728954631127,1.0,0.23782914142127617,0,0,1.0,50.0
1,2,0.3167540079329626,0.0,1.0,0.4171091542706422,0,0,1.0,50.0
1,3,0.22141179747245976,0.009854535844001835,1.0,0.21546757593387592,0,0,1.0,50.0
1,4,0.12994488103773433,0.07529926948102113,1.0,0.35973506282678985,0,0,1.0,50.0
1,5,0.17290217136550098,0.07017027142982432,1.0,0.41975640513065354,0,0,1.0,50.0
1,6,0.2895639097087438,0.0,1.0,0.19610453208806183,0,0,1.0,50.0
1,7,0.2503723156851738,0.0360578515656391,1.0,0.23516339299617028,0,0,1.0,50.0
1,8,0.11001640424946665,0.0231349272818675,1.0,0.33734358612879295,0,0,1.0,50.0
1,9,0.061057185099832205,0.04991945636560256,1.0,0.3334629269125514,0,0,1.0,50.0
1,10,0.008096033464167396,0.08102341718296384,1.0,0.18820102374326333,0,0,1.0,50.0
1,11,0.20683309220228507,0.08716469870319504,1.0,0.4174849862356748,0,0,1.0,50.0
1,12,0.07018580370162324,0.05502211830927981,1.0,0.2742862852516776,0,0,1.0,50.0
1,13,0.1429431742697449,0.050737683958993335,1.0,0.30140360051893256,0,0,1.0,50.0
1,14,0.16795975965721444,0.04598044613362249,1.0,0.1281090635733701,0,0,1.0,50.0
1,15,0.2806475296217516,0.07700751059277341,1.0,0.1853997973018901,0,0,1.0,50.0
1,16,0.08322441291306537,0.03431850383274749,1.0,0.1352672889377133,0,0,1.0,50.0
1,17,0.1257537202755115,0.07652387329792149,1.0,0.13858625651297174,0,0,1.0,50.0
1,18,0.012256815797071843,0.03522398026938065,1.0,0.15859571766947722,0,0,1.0,50.0
1,19,0.04099109539459919,0.060371567053210416,1.0,0.21994932689504892,0,0,1.0,50.0
1,20,0.2454554951619084,0.07455865894764858,1.0,0.2547138587471531,0,0,1.0,50.0
1,21,0.04000686142695402,0.006507719254695956,1.0,0.1664513120248388,0,0,1.0,50.0
1,22,0.025661570967825165,0.05739403710796527,1.0,0.2022351753510058,0,0,1.0,50.0
1,23,0.23367831667948716,0.10727045533921895,1.0,0.15407338065080664,0,0,1.0,50.0
1,24,0.10989222619000102,0.0887481481942498,1.0,0.12087775092029807,0,0,1.0,50.0
1,25,0.10575537381191084,0.07759929592837272,1.0,0.24372172371969966,0,0,1.0,50.0
1,26,0.12362140161049331,0.07335686548938838,1.0,0.31082338895966194,0,0,1.0,50.0
1,27,0.10300025260536552,0.04549077979280183,1.0,0.17855214553718468,0,0,1.0,50.0
1,28,0.0727532451240401,0.010831980178175382,1.0,0.324658153890779,0,0,1.0,50.0
1,29,0.0,0.0,1.0,0.13019015537768608,0,0,1.0,50.0
1,30,0.14707078207159363,0.0019389754570351995,1.0,0.1742564330169898,0,0,1.0,50.0
1,31,0.03917559204808402,0.04352437119029394,1.0,0.3883278153166878,0,0,1.0,50.0
1,32,0.2805490951191968,0.0,1.0,0.24124363683619454,0,0,1.0,50.0
1,33,0.1312046962808276,0.008536041789088273,1.0,0.21229550909242428,0,0,1.0,50.0
1,34,0.21454090263770093,0.0532219583689253,1.0,0.3414308734716617,0,0,1.0,50.0
1,35,0.11019951301720132,0.014457594989828132,1.0,0.13067366089607715,0,0,1.0,50.0
1,36,0.18936424872720015,0.02830744699939469,1.0,0.34175798544159763,0,0,1.0,50.0
1,37,0.04792413915949827,0.021892837327083126,1.0,0.26255483963240517,0,0,1.0,50.0
1,38,0.02516063570056601,0.07618783887188667,1.0,0.31480344873687344,0,0,1.0,50.0
1,39,0.2023938457329381,0.05388256937956635,1.0,0.39196251484788036,0,0,1.0,50.0
1,40,0.07721073865722791,0.019174665287079812,1.0,0.3578542228347669,0,0,1.0,50.0
1,41,0.20927588324504978,0.012312280927956325,1.0,0.2910804690118927,0,0,1.0,50.0
1,42,0.08126281244397908,0.028531533954753684,1.0,0.328030227920319,0,0,1.0,50.0
1,43,0.10220976656628197,0.018919741418162092,1.0,0.12782229885650995,0,0,1.0,50.0
1,44,0.19559791356384604,0.06031015217723786,1.0,0.13305551037392607,0,0,1.0,50.0
1,45,0.05925276206033682,0.08506907801389077,1.0,0.3391123719893249,0,0,1.0,50.0
1,46,0.28777154608151423,0.032215053699981094,1.0,0.3400481968926235,0,0,1.0,50.0
1,47,0.2868384463311135,0.005482054533667319,1.0,0.1420481699109847,0,0,1.0,50.0
1,48,0.07125791234949462,0.05728484353757792,1.0,0.09099478193832307,0,0,1.0,50.0
1,49,0.27274640357598967,0.05283587621498754,1.0,0.13827349260006716,0,0,1.0,50.0
1,50,0.20093220795214758,0.053884775867404776,1.0,0.1905348791534735,0,0,1.0,50.0
1,51,0.24821788069748538,0.03757156715846342,1.0,0.19821521925951993,0,0,1.0,50.0
1,52,0.26332767452742845,0.0,1.0,0.1721718724051331,0,0,1.0,50.0
1,53,0.1514749717083478,0.0690982038416061,1.0,0.3287955788855759,0,0,1.0,50.0
1,54,0.07713261285820006,0.004693231083425793,1.0,0.12319834859811306,0,0,1.0,50.0
1,55,0.22349857783852042,0.02601083867607034,1.0,0.12189210961535371,0,0,1.0,50.0
1,56,0.12982238318155986,0.0,1.0,0.1077134920110657,0,0,1.0,50.0
1,57,0.2015334875797318,0.07442227953527478,1.0,0.33403668687144,0,0,1.0,50.0
1,58,0.2793426072517722,0.020817129678578496,1.0,0.37421852380165216,0,0,1.0,50.0
1,59,0.259698140345289,0.0014303151880907215,1.0,0.23662910275121185,0,0,1.0,50.0
1,60,0.04616261301327963,0.10070542415652596,1.0,0.13392176862942148,0,0,1.0,50.0
1,61,0.2394489653331174,0.01790965756333918,1.0,0.37536196876157835,0,0,1.0,50.0
1,62,0.1028261009992784,0.052487408515169434,1.0,0.3354410249073541,0,0,1.0,50.0
1,63,0.16356913964077127,0.0,1.0,0.15752024257297287,0,0,1.0,50.0
1,64,0.10817196433759621,0.026260402484279823,1.0,0.3027949097611635,0,0,1.0,50.0
1,65,0.18112636626186338,0.12311029612875507,1.0,0.16456066370362915,0,0,1.0,50.0
1,66,0.19851470955753506,0.06158444045826251,1.0,0.1865082663859365,0,0,1.0,50.0
1,67,0.20792408915975338,0.013737309401335062,1.0,0.3559472928651695,0,0,1.0,50.0
1,68,0.1314631898659523,0.06640966618992433,1.0,0.12999445590510594,0,0,1.0,50.0
1,69,0.06700583497313328,0.0729682747468178,1.0,0.3094715623641409,0,0,1.0,50.0
1,70,0.0,0.06595042799883293,1.0,0.3363812533702407,0,0,1.0,50.0
1,71,0.024109725071380664,0.05832433214880423,1.0,0.2997075707100902,0,0,1.0,50.0
1,72,0.2386133232907559,0.0411812733790089,1.0,0.3406533083298268,0,0,1.0,50.0
1,73,0.1612223891983877,0.025618680855461394,1.0,0.29274856764921264,0,0,1.0,50.0
1,74,0.163682603598405,0.0546931792361009,1.0,0.269779318320731,0,0,1.0,50.0
1,75,0.0946638171032102,0.03889911306009466,1.0,0.23560697904371206,0,0,1.0,50.0
1,76,0.2456361139997441,0.029020272970919646,1.0,0.3328983410320885,0,0,1.0,50.0
1,77,0.23175662611907863,0.05461753342880594,1.0,0.25862053704167304,0,0,1.0,50.0
1,78,0.13246997713735312,0.0,1.0,0.16565782700759624,0,0,1.0,50.0
1,79,0.14684017420817624,0.023037583265390744,1.0,0.32145729892070124,0,0,1.0,50.0
1,80,0.13298105636574073,0.0766485868169863,1.0,0.22714816351226125,0,0,1.0,50.0
1,81,0.31433766407723424,0.05631167605523493,1.0,0.31685744345489186,0,0,1.0,50.0
1,82,0.23683255587028618,0.057970237754762975,1.0,0.3404733471249981,0,0,1.0,50.0
1,83,0.042157805308496374,0.06527157476133752,1.0,0.22466593828972908,0,0,1.0,50.0
1,84,0.06380490691390008,0.073062723544224,1.0,0.18416455821823755,0,0,1.0,50.0
1,85,0.23020187479916632,0.022333794356662016,1.0,0.26392522937660734,0,0,1.0,50.0
1,86,0.04836692670821789,0.0218651222173743,1.0,0.2563466554404706,0,0,1.0,50.0
1,87,0.08168220371422485,0.08891295640659129,1.0,0.15466987284717704,0,0,1.0,50.0
1,88,0.027591680523659567,0.057924477094738074,1.0,0.16640960803086358,0,0,1.0,50.0
1,89,0.08783168719768956,0.0744543488853289,1.0,0.17287164097404045,0,0,1.0,50.0
1,90,0.24407222127804365,0.01886200724193951,1.0,0.18417354957871845,0,0,1.0,50.0
1,91,0.265596067427502,0.08075109416987031,1.0,0.20924414237657807,0,0,1.0,50.0
1,92,0.04714423208634371,0.014877603316066395,1.0,0.3599806422295776,0,0,1.0,50.0
1,93,0.03385031211187969,0.04139256167483923,1.0,0.2856120914013205,0,0,1.0,50.0
1,94,0.2826678727930911,0.04693701883179145,1.0,0.08810354306733682,0,0,1.0,50.0
1,95,0.1296962816571167,0.0,1.0,0.2798745874573696,0,0,1.0,50.0
1,96,0.0498746245367792,0.08401248844600996,1.0,0.11722331921860622,0,0,1.0,50.0
1,97,0.020209646228235345,0.021924950636552348,1.0,0.09602678040371426,0,0,1.0,50.0
1,98,0.24816993820435113,0.06124142263971206,1.0,0.30660114332349464,0,0,1.0,50.0
1,99,0.03880104400994561,0.007237147498127984,1.0,0.3021635744718901,0,0,1.0,50.0
2,0,0.1785092674525114,0.020363797627942583,1.0,0.14594774367237964,0,0,1.0,50.0
2,1,0.1506047712598234,0.05134749205314018,1.0,0.20143471118283934,0,0,1.0,50.0
2,2,0.08710641917158327,0.0,1.0,0.18312107504816513,0,0,1.0,50.0
2,3,0.1441073101015711,0.015526032029681152,1.0,0.24468912601431203,0,0,1.0,50.0
2,4,0.03597099769675367,0.0736252642983221,1.0,0.35131039637701744,0,0,1.0,50.0
2,5,0.04790932125179589,0.0733792753441032,1.0,0.12999422271528469,0,0,1.0,50.0
2,6,0.27300695371953665,0.05584392606304386,1.0,0.3753318984756223,0,0,1.0,50.0
2,7,0.057888978326083654,0.05768364117993814,1.0,0.33762677940474345,0,0,1.0,50.0
2,8,0.29769344529171576,0.07712800232167323,1.0,0.08639589535830214,0,0,1.0,50.0
2,9,0.2701351406021702,0.06718880653018948,1.0,0.34570955477284093,0,0,1.0,50.0
2,10,0.13663923536726222,0.05327307261616519,1.0,0.36849148187539904,0,0,1.0,50.0
2,11,0.07302373488184911,0.052301824851108195,1.0,0.3313023251106824,0,0,1.0,50.0
2,12,0.03651924046657893,0.03194646018024294,1.0,0.18782212690771175,0,0,1.0,50.0
2,13,0.2687140356275563,0.05118172417028167,1.0,0.3449981867636617,0,0,1.0,50.0
2,14,0.03553747189498483,0.039109039948721336,1.0,0.24859608553600737,0,0,1.0,50.0
2,15,0.27511432345076475,0.022692682842533687,1.0,0.3198145821282416,0,0,1.0,50.0
2,16,0.26116267153916317,0.08494776507221316,1.0,0.31777494922826577,0,0,1.0,50.0
2,17,0.19051091939949666,0.02265835830894184,1.0,0.286334509638428,0,0,1.0,50.0
2,18,0.20834919464102572,0.07634652928876179,1.0,0.3709966198210891,0,0,1.0,50.0
2,19,0.2894697687251101,0.0,1.0,0.3515713615699239,0,0,1.0,50.0
2,20,0.09905051944516755,0.023945844858838,1.0,0.3742659324209825,0,0,1.0,50.0
2,21,0.0012719664014881928,0.02786166122643214,1.0,0.19639576568699577,0,0,1.0,50.0
2,22,0.15002586343464586,0.062378857797128706,1.0,0.2807939144141942,0,0,1.0,50.0
2,23,0.06740204431031993,0.07562897648987221,1.0,0.3782385834768285,0,0,1.0,50.0
2,24,0.07437443559065972,0.010916343514774315,1.0,0.11083706067424527,0,0,1.0,50.0
2,25,0.01145596303659423,0.01212231257341138,1.0,0.22298488681141262,0,0,1.0,50.0
2,26,0.291701245419925,0.06318317670029266,1.0,0.38558551586265694,0,0,1.0,50.0
2,27,0.04912985122072758,0.08179617630375469,1.0,0.27334532753915947,0,0,1.0,50.0
2,28,0.03195178041815731,0.053023956654209156,1.0,0.1535672303584806,0,0,1.0,50.0
2,29,0.21543527658311004,0.04140148476066177,1.0,0.2146557643837571,0,0,1.0,50.0
2,30,0.2557885056191029,0.048266292478630554,1.0,0.31527386238398053,0,0,1.0,50.0
2,31,0.0889972718677392,0.08257045105890531,1.0,0.3570853276047823,0,0,1.0,50.0
2,32,0.27343048550157645,0.05133203083968137,1.0,0.3257304482142873,0,0,1.0,50.0
2,33,0.16917457432833088,0.004851603937290245,1.0,0.22168767725565147,0,0,1.0,50.0
2,34,0.175763208689103,0.05644527640518901,1.0,0.2550916321063011,0,0,1.0,50.0
2,35,0.0741413917829859,0.054410254928973716,1.0,0.2300199289974652,0,0,1.0,50.0
2,36,0.1811786918062617,0.05587133076992512,1.0,0.23074312485699192,0,0,1.0,50.0
2,37,0.1417647653017585,0.06953692925159052,1.0,0.24697974482248058,0,0,1.0,50.0
2,38,0.0,0.05490236651711315,1.0,0.1974433036499476,0,0,1.0,50.0
2,39,0.053168207444769654,0.07575848288356024,1.0,0.15420136738661927,0,0,1.0,50.0
2,40,0.1642227993739277,0.025215847065971554,1.0,0.2085353412363431,0,0,1.0,50.0
2,41,0.22573050227028524,0.02223235910743741,1.0,0.40853628628238176,0,0,1.0,50.0
2,42,0.2842520377525793,0.05369837175038396,1.0,0.24651932870591994,0,0,1.0,50.0
2,43,0.0589571640699273,0.03696233855077949,1.0,0.19990231653660787,0,0,1.0,50.0
2,44,0.29875228573556967,0.09659212699753986,1.0,0.16170871114964475,0,0,1.0,50.0
2,45,0.02433376576248126,0.02432267858754826,1.0,0.4028799366595217,0,0,1.0,50.0
2,46,0.1573441010237596,0.0030956055110377065,1.0,0.20445625629850492,0,0,1.0,50.0
2,47,0.15948547514062145,0.07827417814150753,1.0,0.1787548434466964,0,0,1.0,50.0
2,48,0.05110009635913368,0.0926489344368631,1.0,0.2964334574465509,0,0,1.0,50.0
2,49,0.24662862614335165,0.03850297708183659,1.0,0.4179047442120784,0,0,1.0,50.0
2,50,0.2002396093156278,0.0,1.0,0.162606369114358,0,0,1.0,50.0
2,51,0.13262874320015303,0.08136446546990568,1.0,0.2816900855272456,0,0,1.0,50.0
2,52,0.22175395990700303,0.0292148580204349,1.0,0.3202954191276626,0,0,1.0,50.0
2,53,0.11207324574523841,0.03357119482684247,1.0,0.17961230687524446,0,0,1.0,50.0
2,54,0.128862424356304,0.019541346737615435,1.0,0.31395603372667225,0,0,1.0,50.0
2,55,0.09861853969309807,0.05299018523718606,1.0,0.1274832209411003,0,0,1.0,50.0
2,56,0.0008174976853890688,0.045644101164822155,1.0,0.37733577976521354,0,0,1.0,50.0
2,57,0.12808591715708673,0.05910943041222966,1.0,0.18971912592172824,0,0,1.0,50.0
2,58,0.018390193041554915,0.04890713065318984,1.0,0.10779921155936265,0,0,1.0,50.0
2,59,0.3261134809829966,0.06503515228749057,1.0,0.34544212569726906,0,0,1.0,50.0
2,60,0.10605439144646785,0.030753193441335907,1.0,0.12962740540643689,0,0,1.0,50.0
2,61,0.1995183873247754,0.006312509345940271,1.0,0.2745473898846556,0,0,1.0,50.0
2,62,0.10986846049105065,0.04848858341309714,1.0,0.21662247078508035,0,0,1.0,50.0
2,63,0.08189382711961264,0.08944737038488551,1.0,0.3247768849435937,0,0,1.0,50.0
2,64,0.18343871615270024,0.06161663552658006,1.0,0.27377462533012004,0,0,1.0,50.0
2,65,0.2593435075817588,0.0023610755092077496,1.0,0.15506317604291134,0,0,1.0,50.0
2,66,0.18692642847471932,0.05066516006556613,1.0,0.3370667819492686,0,0,1.0,50.0
2,67,0.08206722262524443,0.06365851186191344,1.0,0.3274369029108272,0,0,1.0,50.0
2,68,0.07286734318923836,0.01016050411956436,1.0,0.38235714874719856,0,0,1.0,50.0
2,69,0.046513320109600076,0.041013023189582276,1.0,0.3279294041646554,0,0,1.0,50.0
2,70,0.2598438034957192,0.0,1.0,0.16634077118421592,0,0,1.0,50.0
2,71,0.14682206880871157,0.011185063028570107,1.0,0.37055379639638425,0,0,1.0,50.0
2,72,0.25770640448712157,0.06278873877711724,1.0,0.36393046189494005,0,0,1.0,50.0
2,73,0.3001829261084071,0.06413290707237466,1.0,0.2645170887761313,0,0,1.0,50.0
2,74,0.1053155237398846,0.0067830525647994515,1.0,0.3186710469296448,0,0,1.0,50.0
2,75,0.17372087235219089,0.03796038448519573,1.0,0.21082266178346457,0,0,1.0,50.0
2,76,0.068768174611453,0.030894850771969882,1.0,0.12871441535277062,0,0,1.0,50.0
2,77,0.21429706221004982,0.05352212355665659,1.0,0.21322641215608773,0,0,1.0,50.0
2,78,0.14436449876534216,0.04916308323490749,1.0,0.10369486327946556,0,0,1.0,50.0
2,79,0.10998019057590416,0.02354988001176847,1.0,0.1827938735317312,0,0,1.0,50.0
2,80,0.05881781789039295,0.011378894003216518,1.0,0.3672399941963557,0,0,1.0,50.0
2,81,0.2888079296756644,0.0,1.0,0.25359624846455087,0,0,1.0,50.0
2,82,0.2569062049972812,0.03220735508485241,1.0,0.10877138104128117,0,0,1.0,50.0
2,83,0.23321581384835074,0.08465836745997148,1.0,0.2281097028217027,0,0,1.0,50.0
2,84,0.006411909494883649,0.0515254653758659,1.0,0.30421131511406196,0,0,1.0,50.0
2,85,0.05347778037443682,0.04124212398150542,1.0,0.3326772205291982,0,0,1.0,50.0
2,86,0.10438336980385819,0.08081621876595445,1.0,0.154163596158429,0,0,1.0,50.0
2,87,0.0606497372848704,0.04294065060966441,1.0,0.16746259800243551,0,0,1.0,50.0
2,88,0.11713163018979023,0.05880624227865024,1.0,0.08155878476871375,0,0,1.0,50.0
2,89,0.15613437481960252,0.04182212762851634,1.0,0.1178757182154074,0,0,1.0,50.0
2,90,0.2833138174157036,0.006577035140007251,1.0,0.381928968081113,0,0,1.0,50.0
2,91,0.002677949875988071,0.08443276116271843,1.0,0.10827729979524492,0,0,1.0,50.0
2,92,0.11388517877300194,0.020107170268959643,1.0,0.35444248838249776,0,0,1.0,50.0
2,93,0.0,0.04059505840362182,1.0,0.2892421552264749,0,0,1.0,50.0
2,94,0.263959254610476,0.06465601945769447,1.0,0.21097006649124242,0,0,1.0,50.0
2,95,0.12482856684905362,0.014163667551176849,1.0,0.22787120874232566,0,0,1.0,50.0
2,96,0.20224709459208046,0.04912617549712239,1.0,0.3799427376968368,0,0,1.0,50.0
2,97,0.136684678474446,0.04458340809659129,1.0,0.40508034898538703,0,0,1.0,50.0
