node_id,cycle_id,FFc,dFF,rho_recv,tau,lambda_t,is_attacker,blockchain_reject,PDR_t,d_bar_t
1,30,0.5224979141162752,0.400108427417765,0.9479737808509332,0.94,0.21611357278485002,1,0,0.8799674717746705,50.0
1,31,0.5759206233680537,0.46958096641289215,0.9704177808891918,0.938,0.1828158796284886,1,0,0.8591257100761324,50.0
1,32,0.36469673926651525,0.3130534173169964,0.9312989718779976,0.9359999999999999,0.2021929550914802,1,0,0.9060839748049011,50.0
1,33,0.39307395891916647,0.47665869563179275,0.9155649150397523,0.9339999999999999,0.20889453636390468,1,0,0.8570023913104622,50.0
1,34,0.5479068534108317,0.28064455355493406,0.9069845636598968,0.9319999999999999,0.17856074895419563,1,0,0.9158066339335198,50.0
1,35,0.2815720502145466,0.4118843003612884,1.0,0.9299999999999999,0.16814411480556946,1,0,0.8764347098916134,50.0
1,36,0.26385089597368516,0.3198659525799595,0.9383831325269316,0.9279999999999999,0.20487504960803296,1,0,0.9040402142260122,50.0
1,37,0.2650085502015161,0.38821634467429555,0.972223570422043,0.9259999999999999,0.1691274959495584,1,0,0.8835350965977113,50.0
1,38,0.5984271950986496,0.28369090484667303,1.0,0.9239999999999999,0.18687890126718065,1,0,0.9148927285459981,50.0
1,39,0.38187771086767996,0.3961193543149203,0.9516301080406192,0.9219999999999999,0.22260198632809028,1,0,0.8811641937055239,50.0
1,40,0.383470802469836,0.43177170724301783,0.9443170006977297,0.9199999999999999,0.1841080108974989,1,0,0.8704684878270946,50.0
1,41,0.574301121438718,0.295422069949712,0.9157581935796177,0.9179999999999999,0.2020406259448115,1,0,0.9113733790150864,50.0
1,42,0.36981007663420823,0.253306484983237,0.9803438116954611,0.9159999999999999,0.20006217100371274,1,0,0.9240080545050289,50.0
1,43,0.526436242408625,0.37101838804251386,0.9059768522345252,0.9139999999999999,0.19512207779645327,1,0,0.8886944835872459,50.0
1,44,0.3037253404580169,0.37612057613013267,0.9000757492507085,0.9119999999999999,0.22576888498636505,1,0,0.8871638271609602,50.0
1,45,0.2836422942127574,0.2891893309690396,0.9380100103670482,0.9099999999999999,0.15996908511122643,1,0,0.9132432007092881,50.0
1,46,0.3786558008394218,0.27307315391199544,0.9470852131716987,0.9079999999999999,0.22060390806305463,1,0,0.9180780538264014,50.0
1,47,0.5412208157605581,0.2743337612312958,0.9605152245141858,0.9059999999999999,0.20002679693508976,1,0,0.9176998716306113,50.0
1,48,0.4093514267533865,0.49317157016463936,0.8953861106935932,0.9039999999999999,0.16985348704453906,1,0,0.8520485289506082,50.0
1,49,0.39213922652073974,0.3529670111954602,0.9674216592995879,0.9019999999999999,0.17701592005623412,1,0,0.894109896641362,50.0
1,50,0.31662814377288306,0.3457811192438065,0.9803223965431098,0.8999999999999999,0.20297254190605662,1,0,0.896265664226858,50.0
1,51,0.2785869014446734,0.42383199841663177,1.0,0.8979999999999999,0.19978722646763614,1,0,0.8728504004750105,50.0
1,52,0.5892192137798009,0.3430042606728402,0.9010179887350573,0.8959999999999999,0.22015021541973118,1,0,0.897098721798148,50.0
1,53,0.21321196557369215,0.3640880427575073,0.9004579300842229,0.8939999999999999,0.22969837573467702,1,0,0.8907735871727478,50.0
1,54,0.3267132820341226,0.34529262729922466,0.9512669573718003,0.8919999999999999,0.18651575076550983,1,0,0.8964122118102326,50.0
1,55,0.5188324816694381,0.24063836547253642,0.9380497461450691,0.8899999999999999,0.19628086645627904,1,0,0.9278084903582391,50.0
1,56,0.5275198812215804,0.3971663082358084,0.9148965293782696,0.8879999999999999,0.22649911358763264,1,0,0.8808501075292575,50.0
1,57,0.5906490068973798,0.44055668893857963,0.9741808477520785,0.8859999999999999,0.21457428468148693,1,0,0.8678329933184261,50.0
1,58,0.3431594932128389,0.2934238933597164,0.9503584346469629,0.8839999999999999,0.20173011083842923,1,0,0.9119728319920851,50.0
1,59,0.4694041906417509,0.37306480059076674,0.9550719306453316,0.8819999999999999,0.22553961664396088,1,0,0.88808055982277,50.0
1,60,0.32540912710615316,0.39309747818909874,0.9522212059953602,0.8799999999999999,0.16384606280450137,1,0,0.8820707565432704,50.0
1,61,0.34377611275493786,0.37944115772855297,0.9365929898908871,0.8779999999999999,0.1854921695598405,1,0,0.8861676526814342,50.0
1,62,0.2768724358774585,0.43657490803237814,0.9959206188840095,0.8759999999999999,0.20194826825915566,1,0,0.8690275275902866,50.0
1,63,0.4983183766749847,0.4788810789584939,0.9799180262693787,0.8739999999999999,0.2130049801115673,1,0,0.8563356763124519,50.0
1,64,0.24781820591209533,0.38630642089589484,0.9309336879263302,0.8719999999999999,0.20046710632229112,1,0,0.8841080737312316,50.0
1,65,0.38751234510524935,0.42013450605702884,1.0,0.8699999999999999,0.1597179481026942,1,0,0.8739596481828913,50.0
1,66,0.29935563707763224,0.4011430180613316,0.9705584545448621,0.8679999999999999,0.21648399239591726,1,0,0.8796570945816005,50.0
1,67,0.5191075560362929,0.39963780611183297,0.8865230309484365,0.8659999999999999,0.1684876134565877,1,0,0.8801086581664501,50.0
1,68,0.38768336878413046,0.4756077015594133,0.8869380529520386,0.8639999999999999,0.2122854087671413,1,0,0.857317689532176,50.0
1,69,0.26345103930316427,0.4675082949614725,0.9671041786355948,0.8619999999999999,0.19304953175612963,1,0,0.8597475115115583,50.0
1,70,0.3784818679243423,0.4073215154331877,0.9663881181825311,0.8599999999999999,0.1959411611264926,1,0,0.8778035453700437,50.0
1,71,0.2353873294076106,0.34878477221201853,0.9288029434775019,0.8579999999999999,0.16874231309320303,1,0,0.8953645683363944,50.0
1,72,0.256254931803619,0.3594879470164894,1.0,0.8559999999999999,0.16244022468068187,1,0,0.8921536158950532,50.0
1,73,0.5442875435346757,0.3658124583042958,0.8930555807618117,0.8539999999999999,0.2131577602086636,1,0,0.8902562625087113,50.0
1,74,0.590019879796534,0.44476785695296406,0.985241286414257,0.8519999999999999,0.17935205960890305,1,0,0.8665696429141108,50.0
1,75,0.5420428415934542,0.46800046932568024,0.9433477096890222,0.8499999999999999,0.21124545743828987,1,0,0.859599859202296,50.0
1,76,0.35133718993396423,0.23111511061178813,0.9234716880052571,0.8479999999999999,0.1917932005330978,1,0,0.9306654668164636,50.0
1,77,0.6123218992935803,0.48601757064029677,0.9995843393372239,0.8459999999999999,0.20753895571390746,1,0,0.854194728807911,50.0
1,78,0.5768669928357247,0.4600686467682055,0.9601741878449337,0.8439999999999999,0.20809710175271418,1,0,0.8619794059695384,50.0
1,79,0.4245942301416175,0.3608079439245823,0.9380435641219125,0.8419999999999999,0.22947222784506194,1,0,0.8917576168226253,50.0
1,80,0.23770245287797273,0.348079982756463,0.9503709444571588,0.8399999999999999,0.22497515544821015,1,0,0.8955760051730611,50.0
1,81,0.3195742684331006,0.30102605968490354,0.9654213045850634,0.8379999999999999,0.2092442497802125,1,0,0.909692182094529,50.0
1,82,0.21556566719904738,0.2542190916207278,0.9619751084724579,0.8359999999999999,0.22365061483505316,1,0,0.9237342725137817,50.0
1,83,0.4606598189011759,0.4947405419966535,1.0,0.8339999999999999,0.2130349628280608,1,0,0.8515778374010039,50.0
1,84,0.2808170956252952,0.3788831715554175,0.933486459072968,0.8319999999999999,0.22735814901441942,1,0,0.8863350485333747,50.0
1,85,0.30114723367306856,0.3950690987929589,0.9618989896088005,0.8299999999999998,0.19581182345920786,1,0,0.8814792703621124,50.0
1,86,0.26213065404192976,0.2796120261463036,0.954503742467457,0.8279999999999998,0.21309319056895573,1,0,0.916116392156109,50.0
1,87,0.31555461924863437,0.39398696619570883,0.949388439824593,0.8259999999999998,0.19833102433546815,1,0,0.8818039101412873,50.0
1,88,0.2883065556881794,0.309223961324753,0.9407691954755261,0.8239999999999998,0.17218629140049488,1,0,0.9072328116025741,50.0
1,89,0.2343302923992194,0.40414104951671415,0.9405327885153305,0.8219999999999998,0.18813559630259283,1,0,0.8787576851449858,50.0
1,90,0.48813254503324954,0.4348916100565389,0.9789835117989142,0.8199999999999998,0.24599178186074638,1,0,0.8695325169830384,50.0
1,91,0.5256543145148329,0.4069381059531467,0.8861970719224824,0.8179999999999998,0.20919411910029975,1,0,0.877918568214056,50.0
1,92,0.27916514967402706,0.43300224084132644,0.9691786247460981,0.8159999999999998,0.20218970718894175,1,0,0.8700993277476021,50.0
1,93,0.29588628881974827,0.3340986248599449,0.994881427376553,0.8139999999999998,0.17085724174160888,1,0,0.8997704125420165,50.0
1,94,0.2876333987205655,0.37616859097830024,0.9150171084488251,0.8119999999999998,0.21555219060557074,1,0,0.88714942270651,50.0
1,95,0.3986618502260682,0.24540313516178208,0.9552194096437322,0.8099999999999998,0.19954629449348707,1,0,0.9263790594514654,50.0
1,96,0.36797035495662267,0.3366912023810641,0.9134008815908923,0.8079999999999998,0.21423954045982105,1,0,0.8989926392856807,50.0
1,97,0.29550817477290675,0.33110862315596506,0.9240516006778935,0.8059999999999998,0.20997438882139446,1,0,0.9006674130532105,50.0
1,98,0.3140626069005669,0.4264913412170249,0.9434896974811843,0.8039999999999998,0.21791210486628693,1,0,0.8720525976348925,50.0
1,99,0.5445383345408519,0.46867718408967957,1.0,0.8019999999999998,0.16130938528573766,1,0,0.8593968447730962,50.0
2,0,0.8588866821944763,0.05065236725294093,0.9764463301152988,1.0,0.2239703967303339,0,0,0.9848042898241177,50.0
2,1,0.8916771552633889,0.029693444428503406,1.0,1.0,0.1767034380707792,0,0,0.9910919666714489,50.0
2,2,0.9361739020373754,0.048723814884297875,0.9582657732694344,1.0,0.194782003539983,0,0,0.9853828555347106,50.0
2,3,0.9375401451725986,0.0011279919973284334,0.9876199604186412,1.0,0.1839351981609659,0,0,0.9996616024008015,50.0
2,4,0.9535607375637786,0.0302194059461319,0.9186303751445392,1.0,0.17248172822796898,0,0,0.9909341782161605,50.0
2,5,0.9448342198020981,0.006124247793822467,0.9996930797951777,1.0,0.20279848624078228,0,0,0.9981627256618533,50.0
2,6,0.9437541335485573,0.0688934606257033,0.9087598158237459,1.0,0.21459431347567418,0,0,0.979331961812289,50.0
2,7,0.9210061959616781,0.08644075339222188,0.9177392898467218,1.0,0.1747522140228567,0,0,0.9740677739823335,50.0
2,8,0.9065168765219678,0.01287919788201343,0.8991837434930751,1.0,0.21100404992052882,0,0,0.996136240635396,50.0
2,9,0.9197423134189117,0.036788649602726556,1.0,1.0,0.1908894430999314,0,0,0.988963405119182,50.0
2,10,1.0,0.05728652238017098,0.9350695959313051,1.0,0.20641699292649215,0,0,0.9828140432859487,50.0
2,11,0.9456999491975938,0.027059637230240654,0.9830844706248933,1.0,0.17156472701310854,0,0,0.9918821088309278,50.0
2,12,0.926561866947972,0.0,0.9984896727840153,1.0,0.2057643812618065,0,0,1.0,50.0
2,13,0.9247157284934009,0.013886475086527714,1.0,1.0,0.1644602672134785,0,0,0.9958340574740416,50.0
2,14,0.9382137541294429,0.025714134781783932,0.962344839051428,1.0,0.20384842235536363,0,0,0.9922857595654648,50.0
2,15,0.9756559305833238,0.08415737158012315,0.9923138780089871,1.0,0.1833846023678933,0,0,0.974752788525963,50.0
2,16,0.9233234583195581,0.017358318488067584,0.8819422733811233,1.0,0.20016563819915856,0,0,0.9947925044535797,50.0
2,17,0.9739184551751873,0.017725375780917957,1.0,1.0,0.2010691582523495,0,0,0.9946823872657247,50.0
2,18,0.9630682568552141,0.02285190272696364,1.0,1.0,0.2107259393836179,0,0,0.9931444291819109,50.0
2,19,0.9764158154203139,0.0870236382525682,0.984738633654725,1.0,0.20257243184982532,0,0,0.9738929085242295,50.0
2,20,0.9931930218006068,0.061237019997095125,1.0,1.0,0.20447934856746897,0,0,0.9816288940008715,50.0
2,21,0.9447182935420897,0.055799527977098855,0.9773475319718092,1.0,0.20900041346843665,0,0,0.9832601416068704,50.0
2,22,0.960435554131715,0.02685833843834193,0.9240612642889141,1.0,0.16998661194436324,0,0,0.9919424984684975,50.0
2,23,0.9571047555383361,0.0,0.9760233333365121,1.0,0.2049589512170375,0,0,1.0,50.0
2,24,0.943813912184699,0.0,0.8801591528796452,1.0,0.17501880058643896,0,0,1.0,50.0
2,25,0.9170486079035328,0.08058718274111851,0.9501493812484623,1.0,0.19013197319234643,0,0,0.9758238451776644,50.0
2,26,0.9771866657308573,0.040784903304062176,0.8938490529672383,1.0,0.220498433862508,0,0,0.9877645290087813,50.0
2,27,0.9816212280276094,0.0,0.8810464158421409,1.0,0.20253193420555388,0,0,1.0,50.0
2,28,1.0,0.0,0.9594895279660083,1.0,0.18674597183289474,0,0,1.0,50.0
