node_id,cycle_id,FFc,dFF,rho_recv,d_bar,tau,PDRVar,CoordScore,lambda_t,is_attacker,blockchain_reject,PDR_t,d_bar_t
0,35,1.0,0.0,0.9682555460053973,49.57710714312685,1.0,0.0003466157802434467,0.2529548575576059,0.21616635913339036,0,0,1.0,49.57710714312685
0,36,0.9592225553293451,0.0,0.9491982356882435,47.83096724451011,1.0,0.0003396058039223206,0.2529548575576059,0.20449692453255686,0,0,0.9877667665988035,47.83096724451011
0,37,0.9553446564053378,0.0057826094404849525,0.9583848683868318,49.576006785273755,1.0,0.0003286129215819836,0.2529548575576059,0.2103558385525344,0,0,0.9866033969216014,49.576006785273755
0,38,0.935551253130445,0.0,0.9872266891298838,48.361183505733905,1.0,0.0003435387665466145,0.2529548575576059,0.21262919265784247,0,0,0.9806653759391335,48.361183505733905
0,39,0.9087259042335297,0.010748496139402139,0.9713158081435298,50.92927206537189,1.0,0.0004906927201093357,0.2529548575576059,0.1946012656455218,0,0,0.9726177712700589,50.92927206537189
0,40,1.0,0.0,0.9240841075146923,51.577790137574084,1.0,0.0007309535328471129,0.2529548575576059,0.21533320171384918,0,0,1.0,51.577790137574084
0,41,0.9494792112375412,0.018859842268595422,0.9643652918308887,48.72412958245089,1.0,0.0007316178889839,0.2529548575576059,0.2212421155235252,0,0,0.9848437633712623,48.72412958245089
0,42,0.9287355222414543,0.0,0.9694162876901429,52.006861775361216,1.0,0.0007719109193269532,0.2529548575576059,0.17421263572594162,0,0,0.9786206566724363,52.006861775361216
0,43,0.971487595476444,0.004968253875977856,0.9563431142128005,51.33800059826954,1.0,0.0007643894270951312,0.2529548575576059,0.204078163606564,0,0,0.9914462786429332,51.33800059826954
0,44,0.9391384241282958,0.007139281113395617,0.9638576698687905,48.564498391209504,1.0,0.0007830690883634083,0.2529548575576059,0.23291287273166675,0,0,0.9817415272384887,48.564498391209504
0,45,0.9751485924762621,0.018399994383262164,0.9556198093700808,50.98550884440989,1.0,0.0006138391822414877,0.2529548575576059,0.14078258619465323,0,0,0.9925445777428786,50.98550884440989
0,46,0.9597905108808036,0.0,0.9389875277141732,50.40641967383737,1.0,0.0006146564434568175,0.2529548575576059,0.17018343221917298,0,0,0.987937153264241,50.40641967383737
0,47,0.9633108493667555,0.0,0.9557526156285389,48.35069331967643,1.0,0.0006251547326209012,0.2529548575576059,0.20807605733681245,0,0,0.9889932548100266,48.35069331967643
0,48,0.9208379805456582,0.0314163953594687,0.9676503533836869,51.490887785537296,1.0,0.0006963861163997525,0.2529548575576059,0.19160025414478504,0,0,0.9762513941636974,51.490887785537296
0,49,0.9621913326707873,0.0,0.9778216843492596,48.91004203333607,1.0,0.0004944994606916138,0.2529548575576059,0.20333241188420345,0,0,0.9886573998012362,48.91004203333607
0,50,0.9732735864645559,0.016624057142861616,0.9444203638936779,51.39940404230942,1.0,0.0003290035640902276,0.2529548575576059,0.2259024296161129,0,0,0.9919820759393667,51.39940404230942
0,51,0.970926397410164,5.314233996854661e-05,0.9141022603282717,49.37871787718566,1.0,0.00034955462019400864,0.2529548575576059,0.21023632904768333,0,0,0.9912779192230492,49.37871787718566
0,52,0.9317483876730447,0.0,0.9527090270836204,51.99709912992456,1.0,0.00033365104883683954,0.2529548575576059,0.1723381729027167,0,0,0.9795245163019134,51.99709912992456
0,53,0.9599178814606266,0.020650340894269845,0.9697984104401554,50.11524724368774,1.0,0.0003116781754933499,0.2529548575576059,0.2213699748754013,0,0,0.987975364438188,50.11524724368774
0,54,0.9314910270536927,0.04257685531040487,0.92640753220568,48.31526143279459,1.0,0.0003421626868168949,0.2529548575576059,0.16447111213346666,0,0,0.9794473081161078,48.31526143279459
0,55,0.9852959008088434,0.019049673998175032,0.9347422595191794,49.553121799081396,1.0,0.00039259729861963863,0.2529548575576059,0.23831986837118416,0,0,0.995588770242653,49.553121799081396
0,56,0.9419812217833715,0.00850952228563692,0.9477041108729173,52.45301218637691,1.0,0.00040720823403835645,0.2529548575576059,0.21778852435103765,0,0,0.9825943665350114,52.45301218637691
0,57,0.9963498887057723,0.0,0.9112129409476851,50.658794926297865,1.0,0.0005663305945955907,0.2529548575576059,0.20860502423831745,0,0,0.9989049666117317,50.658794926297865
0,58,0.9781049597388116,0.015776182235293704,0.937772113567639,50.430899844351664,1.0,0.0004427113527971085,0.2529548575576059,0.20864524156336572,0,0,0.9934314879216435,50.430899844351664
0,59,0.9206379034697904,0.0,0.9328639561490369,51.36742274495759,1.0,0.0006058980589122108,0.2529548575576059,0.1931091228879243,0,0,0.9761913710409371,51.36742274495759
0,60,0.9551379386479673,0.0,0.9364743877382371,49.06420073267494,1.0,0.0005836281018544905,0.2529548575576059,0.1655724684815253,0,0,0.9865413815943902,49.06420073267494
0,61,0.956055296939221,0.0,0.9402684048524429,54.60836978449646,1.0,0.0005625847466032528,0.2529548575576059,0.18483624303276103,0,0,0.9868165890817663,54.60836978449646
0,62,1.0,0.0,0.9359674463415978,48.26743102555358,1.0,0.0006552646018870588,0.2529548575576059,0.20667363051590243,0,0,1.0,48.26743102555358
0,63,0.9101705180734151,0.0,0.9398216125063928,50.9963121090639,1.0,0.0009036594944931843,0.2529548575576059,0.1901827119130421,0,0,0.9730511554220245,50.9963121090639
0,64,0.9121145475741023,0.022875883397236164,0.9397302754518162,47.6510146859486,1.0,0.0010383293372866718,0.2529548575576059,0.1994248468947251,0,0,0.9736343642722307,47.6510146859486
0,65,0.9332049976826341,0.03131301207122875,0.9657001691143251,49.378278189997154,1.0,0.0009730055025411978,0.2529548575576059,0.203743637577761,0,0,0.9799614993047903,49.378278189997154
0,66,0.9469933557229502,0.028986945105844156,0.94462640421114,50.94026651982017,1.0,0.0009668515591751529,0.2529548575576059,0.20269235679338174,0,0,0.9840980067168851,50.94026651982017
0,67,0.9384323667000706,0.0,0.9776346557377129,48.328126228918386,1.0,0.0007420150072768928,0.2529548575576059,0.1937750245986665,0,0,0.9815297100100212,48.328126228918386
0,68,0.9075352536770951,0.01941971689999871,0.9586871778975918,47.07429184523467,1.0,0.0007241834037580258,0.2529548575576059,0.2152975091125503,0,0,0.9722605761031285,47.07429184523467
0,69,0.9333247547275331,0.0,0.9583698486672294,49.971948086470924,1.0,0.0006945437949230891,0.2529548575576059,0.19724518311289116,0,0,0.9799974264182599,49.971948086470924
0,70,0.9395727524389804,0.055979399431934605,0.9474996928301664,48.267358911856,1.0,0.0006670348128777803,0.2529548575576059,0.1995701450494074,0,0,0.9818718257316941,48.267358911856
0,71,0.9782954682058236,0.0,0.9458418546632847,53.26361836360371,1.0,0.0007930164410222963,0.2529548575576059,0.18792454707036715,0,0,0.9934886404617471,53.26361836360371
0,72,0.937814818244487,0.03842870881582411,0.9670190478091316,48.82442672857347,1.0,0.0003943812345690506,0.2529548575576059,0.21886072718251895,0,0,0.9813444454733461,48.82442672857347
0,73,0.9518913797563666,0.0030629672148274516,1.0,47.751919032378325,1.0,0.0003543210511421916,0.2529548575576059,0.21194675313510966,0,0,0.9855674139269099,47.751919032378325
0,74,0.9648109219569498,0.0,0.9855098051913305,52.1448151633557,1.0,0.000332293403572321,0.2529548575576059,0.2001900563628471,0,0,0.989443276587085,52.1448151633557
0,75,0.9575506085335665,0.0,0.9534595801183878,52.459237428033276,1.0,0.0003370306487542224,0.2529548575576059,0.1843999136019459,0,0,0.98726518256007,52.459237428033276
0,76,0.992080545724277,0.01585520655194571,0.9397429569050464,52.66136576490377,1.0,0.00053235217226469,0.2529548575576059,0.2164011913516621,0,0,0.9976241637172831,52.66136576490377
0,77,0.8862729344475545,0.010863082085570758,0.9478672433624615,50.08756706416233,1.0,0.0008992443811975382,0.2529548575576059,0.23440256052811492,0,0,0.9658818803342664,50.08756706416233
0,78,0.9248703639030318,0.0,0.9145502588150884,53.50610295063201,1.0,0.0007966937157878696,0.2529548575576059,0.22485425147370663,0,0,0.9774611091709096,53.50610295063201
0,79,0.9455265831635193,0.01220684609306294,0.9835027464523961,50.848306518962815,1.0,0.0007775786308658168,0.2529548575576059,0.21448599254366876,0,0,0.9836579749490558,50.848306518962815
0,80,0.9111591761193214,0.007215397041736039,0.9741159147390558,49.24498378808282,1.0,0.0008973816030455959,0.2529548575576059,0.24145058553285192,0,0,0.9733477528357964,49.24498378808282
0,81,0.908481356023857,0.0,0.9469189060547035,50.969886875708376,1.0,0.0008715247218018784,0.2529548575576059,0.20452885004504903,0,0,0.9725444068071571,50.969886875708376
0,82,0.9726488743260845,0.012461437172660563,0.9729383649477372,53.18774176635454,1.0,0.0009791220679673492,0.2529548575576059,0.17793418947363968,0,0,0.9917946622978253,53.18774176635454
0,83,0.9444675703731432,0.032883053144898144,0.9457458883246512,47.24635485201871,1.0,0.0009686969740839484,0.2529548575576059,0.1932678042463294,0,0,0.983340271111943,47.24635485201871
0,84,0.9606209479218679,0.027953907939834613,0.936251452242148,50.54930038492764,1.0,0.0009501449923748054,0.2529548575576059,0.20933645053066166,0,0,0.9881862843765604,50.54930038492764
0,85,0.9570258400686307,0.0,0.9558578867355813,53.682764133472396,1.0,0.0009483663876192598,0.2529548575576059,0.1892966041634821,0,0,0.9871077520205892,53.682764133472396
0,86,0.9439745442005023,0.0,0.9457545746058931,47.85249810807044,1.0,0.0006586006010312826,0.2529548575576059,0.22939926399052452,0,0,0.9831923632601507,47.85249810807044
0,87,0.930524366557444,0.03535110812052488,0.9401247219557441,49.18017107346226,1.0,0.0003991213531036807,0.2529548575576059,0.20482497664321783,0,0,0.9791573099672332,49.18017107346226
0,88,0.9535287391232318,0.03185252658240471,0.9587737093988318,49.87456187664377,1.0,0.00038672185131843884,0.2529548575576059,0.17801536375998195,0,0,0.9860586217369696,49.87456187664377
0,89,0.9577465561732851,0.0,0.9357337687470406,47.60090989768662,1.0,0.0004068353677802438,0.2529548575576059,0.22065537796110282,0,0,0.9873239668519855,47.60090989768662
0,90,0.946601104676083,0.04851224463435202,0.9461845619607152,47.78806797678175,1.0,0.00028697251538993134,0.2529548575576059,0.23235813992849347,0,0,0.9839803314028249,47.78806797678175
0,91,0.9224671927974077,0.02333057080168871,0.9472302803841639,47.784886186428196,1.0,0.00019526176870905096,0.2529548575576059,0.15663645419254796,0,0,0.9767401578392223,47.784886186428196
0,92,0.9390756919896502,0.05342129283550864,0.9603223939445261,55.24943280078036,1.0,0.00013764771244938228,0.2529548575576059,0.20127180128456731,0,0,0.9817227075968951,55.24943280078036
0,93,0.9874485525497178,0.02176023814977299,0.9206669516867103,50.089746948584654,1.0,0.00029414797556963037,0.2529548575576059,0.19782215071951043,0,0,0.9962345657649153,50.089746948584654
0,94,0.961884844371959,0.02117066032420441,0.9410620517115165,48.24956508916867,1.0,0.0002970014360914236,0.2529548575576059,0.19780185926244984,0,0,0.9885654533115877,48.24956508916867
0,95,0.9695371274070815,0.022167736603972758,0.9318891514656783,51.69619678333843,1.0,0.0003286003840913566,0.2529548575576059,0.17029737967780945,0,0,0.9908611382221244,51.69619678333843
0,96,0.9580639784949465,0.0,0.9448560554710718,48.91021605083143,1.0,0.00032588370910180045,0.2529548575576059,0.21435247197862115,0,0,0.987419193548484,48.91021605083143
0,97,0.9404219800372203,0.0,0.9646602935775642,51.24950136978082,1.0,0.00029082730680299876,0.2529548575576059,0.22569982837876812,0,0,0.9821265940111661,51.24950136978082
0,98,0.9276330027042982,0.0,0.9353688046645233,46.38590506056369,1.0,0.00035195118367695194,0.2529548575576059,0.18709348939727466,0,0,0.9782899008112894,46.38590506056369
0,99,0.9386334850149266,0.04352724580699493,0.9434020915911395,51.604027980362766,1.0,0.0003593759580331566,0.2529548575576059,0.20294339794863583,0,0,0.9815900455044779,51.604027980362766
1,0,0.9598404602000211,0.0,0.9627615265173172,50.71639425659018,1.0,0.0,0.9974414964711872,0.21390720491254517,1,0,0.9879521380600064,50.71639425659018
1,1,0.962571791230362,0.0,0.9592532427921049,48.414625356466495,0.998,1.8650422993256947e-06,0.9974414964711872,0.21492357310680033,1,0,0.9887715373691086,48.414625356466495
1,2,0.9322525250968888,0.0,0.9339783559957313,48.08001357744843,0.996,0.00018753469236936805,0.9974414964711872,0.18828127853791607,1,0,0.9796757575290667,48.08001357744843
1,3,0.9207985558315366,0.0025939117162166857,0.9670200309248097,44.689110891045466,0.994,0.00031801744597871975,0.9974414964711872,0.17960799545335784,1,0,0.976239566749461,44.689110891045466
1,4,0.9487388303049588,0.0,0.9374306258087118,48.87258315057407,0.992,0.00025821333308055964,0.9974414964711872,0.16890738948889258,1,0,0.9846216490914876,48.87258315057407
1,5,0.1693474125011229,0.35703778032902206,0.9472010071052774,50.71102237342075,0.99,0.08374148668281423,0.9974414964711872,0.20008451602677724,1,0,0.750804223750337,50.71102237342075
1,6,0.20727888816037146,0.3546409994913605,0.9396287880769606,50.8642242380265,0.988,0.1170899702607606,0.9974414964711872,0.19042004739989915,1,0,0.7621836664481114,50.8642242380265
1,7,0.2306012466606383,0.3547730702190017,1.0,51.16078789767206,0.986,0.1295888069878787,0.9974414964711872,0.18048711754568958,1,0,0.7691803739981915,51.16078789767206
1,8,0.2180852016560797,0.3324484163154032,0.9463289967511253,49.78395300897377,0.984,0.1350430782939298,0.9974414964711872,0.22134270565939387,1,0,0.7654255604968239,49.78395300897377
1,9,0.1979266537861157,0.3401931365677911,0.9104569755410078,52.63907366121829,0.982,0.1373155960627358,0.9974414964711872,0.2176790209475594,1,0,0.7593779961358347,52.63907366121829
1,10,0.9261115777769445,0.028415014454217694,0.9829807502046931,48.36190880498471,0.98,0.1348202098490686,0.9974414964711872,0.22646701073824999,1,0,0.9778334733330833,48.36190880498471
1,11,0.9654164318616629,0.0,0.9582044111284191,52.087646434816584,0.978,0.1350435031078,0.9974414964711872,0.197010938458609,1,0,0.9896249295584989,52.087646434816584
1,12,0.9392380543787239,0.0,0.9469292162072875,49.16904987706283,0.976,0.13555168678445603,0.9974414964711872,0.20190204018999566,1,0,0.9817714163136172,49.16904987706283
1,13,0.9659799314867117,0.0,0.974882913748352,51.217780748846735,0.974,0.1388840471844342,0.9974414964711872,0.22716915268879928,1,0,0.9897939794460135,51.217780748846735
1,14,0.9405677805309526,0.0,0.967681335720257,47.15728268443012,0.972,0.13828234834442396,0.9974414964711872,0.23166144057964339,1,0,0.9821703341592858,47.15728268443012
1,15,0.24882760358663492,0.37832868639071104,0.9954755260221448,47.367280485166724,0.97,0.13238584300707382,0.9974414964711872,0.20266963111379363,1,0,0.7746482810759905,47.367280485166724
1,16,0.16847943277322652,0.3618139702374128,0.9581513852489031,49.749119368418526,0.968,0.13544466949263495,0.9974414964711872,0.21766678633788458,1,0,0.750543829831968,49.749119368418526
1,17,0.2350166467670955,0.33346511327674205,0.9678196415643063,47.98573483605088,0.966,0.13513776808780176,0.9974414964711872,0.1972929384998667,1,0,0.7705049940301287,47.98573483605088
1,18,0.23033140907351127,0.3326118366944574,0.9358011265022289,50.644415950254356,0.964,0.134263464960292,0.9974414964711872,0.19801248114210726,1,0,0.7690994227220533,50.644415950254356
1,19,0.2040978890457379,0.33870901569121625,0.9136666107285139,48.362439817133236,0.962,0.13379311088259552,0.9974414964711872,0.18170052660539496,1,0,0.7612293667137213,48.362439817133236
1,20,0.977297004861439,0.0,0.9649762391955748,46.86083452548524,0.96,0.1375474426382002,0.9974414964711872,0.2037517193588126,1,0,0.9931891014584318,46.86083452548524
1,21,0.9522052500360747,0.0,0.975404679785926,50.27228146257594,0.958,0.13656467291130056,0.9974414964711872,0.1897655606959772,1,0,0.9856615750108224,50.27228146257594
1,22,0.9712316502287561,0.0,0.9503972326523534,51.71913747803333,0.956,0.1389157611570089,0.9974414964711872,0.19889183347189723,1,0,0.9913694950686268,51.71913747803333
1,23,0.9235747214471539,0.0,0.9487672215898428,51.513683898521194,0.954,0.1358838384472386,0.9974414964711872,0.20031351181381166,1,0,0.9770724164341462,51.513683898521194
1,24,0.9019629204488478,0.0229396907673636,0.9660957870194211,50.731850891269374,0.952,0.13327389777998036,0.9974414964711872,0.1968943109577181,1,0,0.9705888761346544,50.731850891269374
1,25,0.18201701798729206,0.3770395259467498,0.9375149472149402,48.238912342768344,0.95,0.1381181945462702,0.9974414964711872,0.22214181701682711,1,0,0.7546051053961876,48.238912342768344
1,26,0.19253162781044508,0.3681616970882479,0.9506439721799991,52.67517504337118,0.948,0.13621653913989099,0.9974414964711872,0.19603167084871237,1,0,0.7577594883431336,52.67517504337118
1,27,0.22464877062215133,0.3239857719973197,0.96990119635011,50.80708028784099,0.946,0.13693539689255496,0.9974414964711872,0.18902517117593762,1,0,0.7673946311866454,50.80708028784099
1,28,0.1625059705482128,0.35546624848720976,0.9666875036312208,48.106104949266914,0.944,0.14203830974627635,0.9974414964711872,0.19427123773434288,1,0,0.7487517911644639,48.106104949266914
1,29,0.1926490979347244,0.3069007701004618,0.948845534232558,51.79753295357942,0.942,0.14288611871510332,0.9974414964711872,0.18745529598333213,1,0,0.7577947293804174,51.79753295357942
1,30,0.9453927406185382,0.0,0.9666486599104318,48.384973172034705,0.94,0.14036646232822586,0.9974414964711872,0.1839577361342964,1,0,0.9836178221855615,48.384973172034705
1,31,0.9454246089687254,0.0,0.9771624618810124,52.660420993106726,0.938,0.13984532668672728,0.9974414964711872,0.21188001201913131,1,0,0.9836273826906177,52.660420993106726
1,32,0.9725371414909839,0.0,0.9298770224140647,50.93559641257882,0.9359999999999999,0.13995175691635467,0.9974414964711872,0.2180525330090985,1,0,0.9917611424472952,50.93559641257882
1,33,0.9775453821502654,0.0,0.9567243480343204,47.98225037083923,0.9339999999999999,0.14409170659017737,0.9974414964711872,0.2041168053133752,1,0,0.9932636146450796,47.98225037083923
1,34,0.9322391451016077,0.0,0.935499498538836,50.10555316086028,0.9319999999999999,0.1461860080785127,0.9974414964711872,0.18572272205960547,1,0,0.9796717435304823,50.10555316086028
1,35,0.18853315397862866,0.35782973928889683,0.9607287612422996,49.91368422620993,0.9299999999999999,0.1456806167389586,0.9974414964711872,0.18336678819337132,1,0,0.7565599461935886,49.91368422620993
1,36,0.2021265253305041,0.37580876361798665,0.9486877147956303,51.16307127381131,0.9279999999999999,0.14495802225830687,0.9974414964711872,0.23467776481874109,1,0,0.7606379575991513,51.16307127381131
1,37,0.22127172046373733,0.3491027987368892,0.9386904054278521,49.1322451868283,0.9259999999999999,0.14519524730425457,0.9974414964711872,0.2221235852408996,1,0,0.7663815161391212,49.1322451868283
1,38,0.23504582861950932,0.32535621096049383,0.9385658190647747,51.01543720676703,0.9239999999999999,0.1396985592610424,0.9974414964711872,0.20286628791554848,1,0,0.7705137485858529,51.01543720676703
1,39,0.20126116282226236,0.37727654773383695,0.9431981617096511,49.777367936376336,0.9219999999999999,0.13903585741049235,0.9974414964711872,0.18233451085044236,1,0,0.7603783488466787,49.777367936376336
1,40,0.9297446157238919,0.0,0.9788941269628839,45.0558276322783,0.9199999999999999,0.1379210432329674,0.9974414964711872,0.21357323428744332,1,0,0.9789233847171676,45.0558276322783
1,41,0.939922166714292,0.0,0.9029262656576447,48.62716656845366,0.9179999999999999,0.13752225309065516,0.9974414964711872,0.20404798408029223,1,0,0.9819766500142876,48.62716656845366
1,42,0.9559685510318089,0.0,0.9667200930955047,48.179671393541994,0.9159999999999999,0.13624627746943674,0.9974414964711872,0.23686092307341286,1,0,0.9867905653095427,48.179671393541994
1,43,0.9551397609208818,0.0,0.9570231806166315,49.57935774709225,0.9139999999999999,0.13450268534594081,0.9974414964711872,0.21940818763928105,1,0,0.9865419282762645,49.57935774709225
1,44,0.9466870169870905,0.0,0.9626587952143049,51.81934944109239,0.9119999999999999,0.13555048958496743,0.9974414964711872,0.21977399462253855,1,0,0.9840061050961272,51.81934944109239
1,45,0.20679111430167493,0.3477977645371557,0.9644127211475005,53.27915353591473,0.9099999999999999,0.13415988732203307,0.9974414964711872,0.2022224518365667,1,0,0.7620373342905025,53.27915353591473
1,46,0.18604078532097287,0.3388125390564274,0.9873040669657336,50.27713927989501,0.9079999999999999,0.13539690615699235,0.9974414964711872,0.18411499961281608,1,0,0.7558122355962918,50.27713927989501
1,47,0.1857897921675305,0.33339024487559604,0.9636496924870955,47.03501362684124,0.9059999999999999,0.13804018505747867,0.9974414964711872,0.18964462460254988,1,0,0.7557369376502592,47.03501362684124
1,48,0.2091096613961313,0.31383614969742357,0.9415662170508636,51.28489063443801,0.9039999999999999,0.13986020126177337,0.9974414964711872,0.21966294546667114,1,0,0.7627328984188394,51.28489063443801
1,49,0.229012617788253,0.35791431004621677,0.951806092581784,50.4116295474195,0.9019999999999999,0.13787377351067104,0.9974414964711872,0.22468828341279368,1,0,0.7687037853364759,50.4116295474195
1,50,0.959625198856004,0.0,0.9404461571070538,48.166839728596486,0.8999999999999999,0.14007758765193928,0.9974414964711872,0.20825591335960378,1,0,0.9878875596568012,48.166839728596486
1,51,0.9449097340156977,0.0,0.9581797693534558,50.14115515627357,0.8979999999999999,0.14044143857237107,0.9974414964711872,0.20912807025782496,1,0,0.9834729202047093,50.14115515627357
1,52,0.9839677918952876,0.0,0.9718172792275163,51.92889387120468,0.8959999999999999,0.14262907966179098,0.9974414964711872,0.18453688514815159,1,0,0.9951903375685863,51.92889387120468
1,53,0.9388381340716911,0.0,0.9378312325486274,50.20069849094099,0.8939999999999999,0.14143222503799854,0.9974414964711872,0.21117363350163343,1,0,0.9816514402215073,50.20069849094099
1,54,0.969680924323991,0.004551687880305695,0.9759153689239848,49.72580905547303,0.8919999999999999,0.14317036710175457,0.9974414964711872,0.2132109782641465,1,0,0.9909042772971973,49.72580905547303
